,earnings,gender,age,region,education,experience
35491,21.15384674,female,31,Midwest,16,9
35492,14.11538506,male,42,Midwest,11,25
35493,9.615385056,female,51,Midwest,12,33
35494,25,male,44,Midwest,16,22
35495,19.23077011,female,44,Midwest,16,22
35496,37.5,male,43,Midwest,16,21
35497,10.39500999,female,33,Midwest,12,15
35498,11.96581173,male,44,Midwest,12,26
35499,7.428571224,male,27,Midwest,10,11
35500,28.84615326,male,59,Midwest,16,37
35501,11.58906841,female,58,Midwest,12,40
35502,11.07226086,female,56,Midwest,13,37
35503,5.769230843,female,36,Midwest,12,18
35504,17.30769157,female,35,Midwest,13,16
35505,7.211538315,male,23,Midwest,12,5
35506,8.11965847,male,23,Midwest,12,5
35507,15.86538506,male,34,Midwest,14,14
35508,32.05128098,male,28,Midwest,18,4
35509,19.23077011,female,40,Midwest,16,18
35510,18.07692337,male,30,Midwest,12,12
35511,14.42307663,male,36,Midwest,13,17
35512,15.38461494,male,40,Midwest,13,21
35513,21.63461494,male,38,Midwest,12,20
35514,14.42307663,male,33,Midwest,12,15
35515,34.18803406,male,34,Midwest,14,14
35516,23.07692337,female,32,Midwest,14,12
35517,15.73426533,male,54,Midwest,13,35
35518,40.4858284,female,60,Midwest,16,38
35519,28.84615326,male,59,Midwest,12,41
35520,7.211538315,male,42,Midwest,12,24
35521,34.18803406,female,45,Midwest,16,23
35522,19.23077011,female,43,Midwest,16,21
35523,20.38461494,male,36,Midwest,13,17
35524,15.76923084,male,36,Midwest,11,19
35525,11.1336031,female,44,Midwest,14,24
35526,16.34615326,female,48,Midwest,12,30
35527,16.82692337,male,48,Midwest,12,30
35528,10,male,21,Midwest,12,3
35529,5,male,21,Midwest,12,3
35530,7.378365517,male,54,Midwest,13,35
35531,41.82692337,male,53,Midwest,12,35
35532,21.5,female,43,Midwest,12,25
35533,4.8125,female,63,Midwest,12,45
35534,10.09615421,female,47,Midwest,12,29
35535,34.16666794,female,52,Midwest,20,26
35536,30.76922989,male,54,Midwest,16,32
35537,13.24786282,male,26,Midwest,12,8
35538,28.07692337,female,61,Midwest,18,37
35539,10,female,54,Midwest,13,35
35540,12.57396412,male,42,Midwest,16,20
35541,57.21154022,male,49,Midwest,19,24
35542,16.03846169,female,48,Midwest,16,26
35543,48.07692337,male,46,Midwest,12,28
35544,10.38461494,female,42,South,12,24
35545,26.49572563,male,27,South,12,9
35546,11.53846169,male,63,Midwest,16,41
35547,40.38461685,female,58,Northeast,16,36
35548,15,male,30,Northeast,20,4
35549,19.23077011,male,41,Northeast,12,23
35550,12.01923084,female,45,Northeast,16,23
35551,13.46153831,male,50,Northeast,14,30
35552,39.37728882,male,50,Northeast,16,28
35553,20.53014565,female,43,Northeast,14,23
35554,10.96153831,male,42,Northeast,12,24
35555,6.593406677,female,38,Northeast,14,18
35556,13.98601437,male,41,Northeast,12,23
35557,15.38461494,male,39,Northeast,12,21
35558,54.80769348,male,48,Northeast,12,30
35559,52.88461685,female,38,Northeast,18,14
35560,26.49658203,male,47,Midwest,18,23
35561,16.78321648,male,41,Northeast,12,23
35562,10,male,38,Northeast,13,19
35563,12.89335632,male,40,Northeast,16,18
35564,20.67307663,female,40,Northeast,12,22
35565,21.63461494,male,54,Northeast,14,34
35566,34.23077011,female,43,Northeast,16,21
35567,13.5625,female,62,Northeast,10,46
35568,26.44230843,male,27,Northeast,12,9
35569,14.80769253,female,41,Northeast,12,23
35570,28.84615326,male,48,Northeast,13,29
35571,9.615385056,female,30,Northeast,13,11
35572,11.53846169,male,25,Northeast,12,7
35573,15.38461494,male,37,Northeast,14,17
35574,38.46154022,female,35,Northeast,16,13
35575,18.99038506,female,57,Northeast,12,39
35576,22.59615326,female,47,Northeast,13,28
35577,24.51922989,male,58,Northeast,12,40
35578,12.5,female,28,Northeast,12,10
35579,19.6581192,male,62,Northeast,14,42
35580,17.35042763,female,50,Northeast,12,32
35581,30.76922989,male,37,Northeast,20,11
35582,25,female,50,Northeast,18,26
35583,22.30769157,male,51,Northeast,16,29
35584,13,male,55,Northeast,13,36
35585,24.03846169,female,58,Northeast,13,39
35586,31.25,female,27,Northeast,16,5
35587,32.69230652,male,44,Northeast,12,26
35588,23.07692337,female,51,Northeast,12,33
35589,30.76922989,male,47,Northeast,16,25
35590,14.9572649,female,56,Northeast,12,38
35591,20,male,29,Northeast,16,7
35592,12.01923084,female,27,Northeast,19,2
35593,19.23077011,female,31,Northeast,13,12
35594,23.8447113,male,35,Northeast,12,17
35595,47.35817337,male,42,Northeast,16,20
35596,16.66298103,female,43,Northeast,12,25
35597,28.84615326,male,47,West,18,23
35598,9.615385056,female,60,Northeast,18,36
35599,21.24329185,female,31,Northeast,18,7
35600,21.39422989,male,30,Northeast,16,8
35601,10.09615421,male,56,Northeast,13,37
35602,14.42307663,female,29,Northeast,13,10
35603,10.57692337,female,36,Northeast,12,18
35604,16.82692337,male,45,Northeast,13,26
35605,4.39560461,female,57,Northeast,12,39
35606,3.496503592,female,44,Northeast,6,32
35607,8.75,male,54,Northeast,13,35
35608,21.625,female,33,Northeast,13,14
35609,7.5,female,38,Northeast,12,20
35610,7.5,male,48,Northeast,12,30
35611,16.82500076,female,34,Northeast,16,12
35612,16.48351669,female,49,Northeast,13,30
35613,16.82692337,male,42,Northeast,12,24
35614,14.65201473,female,24,Northeast,12,6
35615,11.53846169,female,48,Northeast,18,24
35616,34.18803406,male,49,Northeast,18,25
35617,12.01923084,male,41,Northeast,10,25
35618,23.07692337,male,43,Northeast,13,24
35619,16.34615326,male,37,Northeast,14,17
35620,43.26922989,male,57,Northeast,16,35
35621,17.67151833,female,41,Northeast,16,19
35622,38.46154022,male,42,Northeast,16,20
35623,36.05769348,male,34,Northeast,16,12
35624,25.30364418,female,34,Northeast,16,12
35625,48.07692337,female,41,Northeast,16,19
35626,29.23077011,male,52,Northeast,18,28
35627,23.07692337,female,52,Northeast,19,27
35628,31.57894707,male,33,Northeast,18,9
35629,23.55769157,female,46,Northeast,18,22
35630,9.615385056,male,46,Northeast,16,24
35631,10.76923084,male,53,Northeast,18,29
35632,39.10256577,male,49,Northeast,19,24
35633,5.525640965,male,41,Northeast,13,22
35634,25,female,46,Northeast,16,24
35635,18.46153831,male,43,Northeast,16,21
35636,13.46153831,male,40,Northeast,12,22
35637,19.23077011,male,37,Northeast,12,19
35638,38.46154022,female,47,Northeast,18,23
35639,38.46154022,male,37,Northeast,18,13
35640,24.03846169,female,50,Northeast,16,28
35641,46.15384674,male,35,Northeast,19,10
35642,24.03846169,male,43,Northeast,16,21
35643,16.82692337,male,43,Northeast,16,21
35644,17.94871712,female,60,Northeast,16,38
35645,8.375,female,49,Northeast,11,32
35646,12.01923084,female,30,Northeast,13,11
35647,33.9743576,male,48,Northeast,16,26
35648,24.72527504,female,51,Northeast,14,31
35649,28.84615326,male,43,Northeast,13,24
35650,10.09615421,female,57,Northeast,12,39
35651,16.82692337,female,28,Northeast,18,4
35652,23.84615326,male,32,Northeast,18,8
35653,24.03846169,male,40,Northeast,13,21
35654,9.615385056,male,38,Northeast,12,20
35655,9.890110016,female,37,Northeast,12,19
35656,9.890110016,female,35,Northeast,12,17
35657,19.23077011,female,33,Northeast,13,14
35658,14.42307663,female,33,Northeast,9,18
35659,6.25,male,40,Northeast,9,25
35660,14.42307663,female,38,Northeast,10,22
35661,7.943143845,male,37,Northeast,12,19
35662,8.17307663,male,44,Northeast,19,19
35663,7.211538315,male,27,Northeast,16,5
35664,11.05769253,female,48,Northeast,13,29
35665,33.65384674,male,45,Northeast,13,26
35666,12.24807739,male,47,Northeast,14,27
35667,12.98076916,female,25,Northeast,16,3
35668,13.46153831,female,28,Northeast,16,6
35669,22.11538506,male,26,Northeast,16,4
35670,15.92307663,female,26,Northeast,18,2
35671,12.78846169,female,22,Northeast,10,6
35672,16.82692337,male,42,Northeast,12,24
35673,27.69230843,male,53,Northeast,14,33
35674,36.05769348,male,34,Northeast,13,15
35675,21.15384674,male,46,Northeast,18,22
35676,32.69230652,male,39,Northeast,13,20
35677,13.94230747,male,34,Northeast,6,22
35678,7.692307472,female,28,Northeast,12,10
35679,4.615384579,female,48,Northeast,19,23
35680,24.03846169,male,56,Northeast,20,30
35681,14.42307663,female,23,Northeast,16,1
35682,19.23077011,female,35,Northeast,18,11
35683,32.05128098,male,40,West,18,16
35684,29.72027969,male,43,West,19,18
35685,15.38461494,female,38,Northeast,16,16
35686,50.96154022,male,59,Northeast,20,33
35687,9.615385056,female,41,Northeast,13,22
35688,27.47252655,male,33,Northeast,12,15
35689,12.01923084,male,44,Northeast,10,28
35690,35,male,42,South,16,20
35691,57.69230652,male,58,Northeast,13,39
35692,16.11226654,female,29,Northeast,12,11
35693,14.42307663,female,28,Northeast,16,6
35694,14.9572649,male,22,Northeast,16,0
35695,18.26922989,male,33,Northeast,16,11
35696,29.4784584,female,36,Northeast,16,14
35697,3.605769157,female,62,West,12,44
35698,12.01923084,female,29,Northeast,14,9
35699,19.23077011,male,33,Northeast,11,16
35700,25,female,50,Northeast,16,28
35701,49.51922989,male,48,Northeast,18,24
35702,21.15384674,male,32,Northeast,14,12
35703,15.38461494,female,29,Northeast,12,11
35704,28.84615326,female,35,South,18,11
35705,7.307692528,male,43,Northeast,8,29
35706,19.71153831,female,28,Northeast,12,10
35707,22.11538506,male,21,Northeast,14,1
35708,28.84615326,male,40,Northeast,14,20
35709,48.07692337,female,38,Northeast,16,16
35710,28.84615326,male,56,Northeast,12,38
35711,38.46154022,female,42,Northeast,16,20
35712,6.24567318,female,49,Northeast,12,31
35713,17.15976334,female,30,Northeast,16,8
35714,20.67307663,female,38,Northeast,16,16
35715,21.15384674,male,43,Northeast,18,19
35716,14,female,51,Northeast,12,33
35717,19.23077011,female,34,Northeast,16,12
35718,5.5,male,34,Northeast,12,16
35719,28.84615326,female,34,Northeast,16,12
35720,26.44230843,female,44,Northeast,16,22
35721,24.03846169,male,37,Northeast,16,15
35722,21.63461494,male,33,Northeast,16,11
35723,19.23077011,female,64,Northeast,16,42
35724,20.19230843,female,25,Northeast,13,6
35725,24.03846169,male,49,Northeast,13,30
35726,14.42307663,female,38,Northeast,12,20
35727,10.29411793,male,24,Northeast,12,6
35728,13.94230747,female,44,Northeast,6,32
35729,16.82692337,male,37,Northeast,11,20
35730,9.615385056,female,36,Northeast,12,18
35731,17.78846169,male,52,Northeast,6,40
35732,19.23077011,male,61,Northeast,12,43
35733,18.26922989,female,28,Northeast,16,6
35734,16.02564049,male,53,Northeast,12,35
35735,40.86538315,female,51,Northeast,12,33
35736,12.5,female,55,Northeast,16,33
35737,8.928571701,female,44,Northeast,12,26
35738,11.25,male,39,Northeast,12,21
35739,27.47252655,male,59,Northeast,12,41
35740,31.18503189,female,57,Northeast,16,35
35741,20.34023666,female,29,Northeast,16,7
35742,24.03846169,female,36,Northeast,14,16
35743,36.05769348,female,39,Northeast,19,14
35744,3.221153736,female,38,Northeast,16,16
35745,5.769230843,male,23,Northeast,12,5
35746,33.17307663,female,45,Northeast,14,25
35747,31.25,male,60,Northeast,14,40
35748,5.769230843,male,21,Northeast,13,2
35749,14.42307663,female,50,Northeast,12,32
35750,19.87179565,male,44,Northeast,13,25
35751,33.65384674,male,46,Northeast,16,24
35752,15.38461494,male,51,Northeast,12,33
35753,10.57692337,female,50,Northeast,12,32
35754,31.25,male,51,Northeast,12,33
35755,9.615385056,male,24,Northeast,12,6
35756,15.38461494,female,48,Northeast,13,29
35757,26.44230843,male,35,Northeast,12,17
35758,21.15384674,female,33,Northeast,18,9
35759,17.62820435,male,48,Northeast,13,29
35760,4.807692528,female,38,Northeast,11,21
35761,8.052885056,male,45,Northeast,12,27
35762,14.9572649,male,33,Northeast,13,14
35763,38.46154022,male,45,Northeast,12,27
35764,52.1978035,male,44,Northeast,16,22
35765,46.70329666,female,42,Northeast,16,20
35766,23.07692337,male,44,Northeast,13,25
35767,43.26922989,male,56,Northeast,18,32
35768,12.01923084,female,42,Northeast,14,22
35769,33.78378296,male,57,Northeast,12,39
35770,14.28571415,female,57,Northeast,12,39
35771,20.67307663,male,24,Northeast,6,12
35772,4.807692528,female,38,Northeast,6,26
35773,27.47252655,male,57,Northeast,18,33
35774,6.413461685,male,21,South,12,3
35775,19.23077011,male,55,South,16,33
35776,11.96581173,male,59,South,13,40
35777,12.52236176,female,59,South,12,41
35778,17.03296661,female,31,South,16,9
35779,13.46153831,male,37,South,13,18
35780,34.13461685,male,45,South,14,25
35781,10.68376064,female,23,South,12,5
35782,10.09615421,female,43,South,12,25
35783,21.63461494,male,45,South,16,23
35784,7.692307472,female,37,South,13,18
35785,10.57692337,female,56,South,13,37
35786,12.01923084,male,35,South,14,15
35787,12.5,female,32,South,13,13
35788,31.25,female,26,South,16,4
35789,19.23077011,male,26,South,14,6
35790,12.98076916,female,29,South,13,10
35791,14.61538506,male,31,South,12,13
35792,21.15384674,female,50,South,13,31
35793,8.974358559,male,56,South,12,38
35794,48.07692337,female,25,South,16,3
35795,10.13986015,male,40,South,12,22
35796,16.82644272,male,25,Northeast,18,1
35797,31.25,female,37,Midwest,18,13
35798,67.78845978,female,35,South,18,11
35799,13.46153831,female,35,South,13,16
35800,14.42307663,male,43,South,12,25
35801,22.43589783,female,27,Northeast,18,3
35802,14.42307663,male,37,Northeast,13,18
35803,20.19230843,female,35,Northeast,14,15
35804,23.55769157,female,24,Midwest,16,2
35805,9.615385056,male,38,Midwest,6,26
35806,17.96558762,female,34,Midwest,13,15
35807,12.01923084,female,48,Midwest,12,30
35808,15.47842407,female,46,Midwest,12,28
35809,31.93681335,male,42,Midwest,12,24
35810,10.98901081,male,58,Midwest,12,40
35811,9.340659142,female,54,Midwest,12,36
35812,12.55102062,female,43,Midwest,12,25
35813,7.692307472,male,39,Midwest,12,21
35814,20.76922989,male,48,Midwest,13,29
35815,24.24749184,male,42,Midwest,12,24
35816,38.46154022,male,49,Midwest,13,30
35817,29.32692337,male,51,Midwest,13,32
35818,29.32692337,female,52,Midwest,16,30
35819,31.25,male,39,Midwest,13,20
35820,23.55769157,female,37,Midwest,16,15
35821,11.53846169,male,28,Midwest,12,10
35822,13.46153831,female,28,Midwest,12,10
35823,24.03846169,female,40,Midwest,18,16
35824,19.71153831,male,35,Midwest,12,17
35825,9.615385056,female,57,Midwest,12,39
35826,24.03846169,male,55,Midwest,12,37
35827,31.25,female,41,Midwest,18,17
35828,19.23077011,male,42,Midwest,13,23
35829,9.134614944,female,49,Midwest,12,31
35830,13.46153831,female,56,Midwest,18,32
35831,18.75,female,30,Midwest,12,12
35832,19.23077011,male,61,Midwest,12,43
35833,19.23077011,female,47,Midwest,16,25
35834,21.63461494,male,49,Midwest,12,31
35835,13.46153831,female,48,Midwest,16,26
35836,11.53846169,male,26,Midwest,13,7
35837,16.58653831,female,29,Midwest,13,10
35838,14.42307663,female,29,Midwest,13,10
35839,12.98076916,female,29,Midwest,16,7
35840,28.84615326,male,32,Midwest,13,13
35841,21.63461494,male,62,Midwest,16,40
35842,10.38461494,female,60,Midwest,16,38
35843,16.42628288,male,37,Midwest,16,15
35844,19.71153831,female,36,Midwest,16,14
35845,9.615385056,female,43,Midwest,12,25
35846,14.42307663,male,40,Midwest,12,22
35847,21.63461494,male,31,Midwest,14,11
35848,21.63461494,male,57,Midwest,12,39
35849,14.90384579,female,42,Midwest,13,23
35850,13.46153831,male,26,Midwest,16,4
35851,19.23077011,female,29,Midwest,16,7
35852,10,male,27,Midwest,16,5
35853,20.19230843,female,30,Midwest,16,8
35854,15.38461494,male,62,Midwest,12,44
35855,11,male,56,Midwest,16,34
35856,17.30769157,female,48,Midwest,14,28
35857,9.615385056,female,64,Midwest,8,50
35858,29.9145298,male,38,Midwest,13,19
35859,49.01709366,male,52,Midwest,19,27
35860,8.791209221,female,37,Midwest,12,19
35861,31.91094589,male,62,Midwest,16,40
35862,9.134614944,male,41,Midwest,13,22
35863,7.085020065,female,46,Midwest,12,28
35864,26.44230843,male,44,Midwest,16,22
35865,9.615385056,female,40,Midwest,12,22
35866,26.44230843,male,36,Midwest,13,17
35867,9.582996368,female,61,Midwest,12,43
35868,20.76922989,male,41,Midwest,18,17
35869,9.230769157,female,42,Midwest,20,16
35870,11,female,35,Midwest,12,17
35871,20.19230843,male,49,Midwest,12,31
35872,5.5,female,61,Midwest,12,43
35873,22.11538506,female,43,Midwest,16,21
35874,18.16239357,male,26,Midwest,12,8
35875,12.01923084,male,40,Midwest,12,22
35876,14.90384579,female,62,Midwest,14,42
35877,13.65384579,male,63,Midwest,13,44
35878,12.01923084,female,58,South,16,36
35879,18.92393303,male,28,Northeast,14,8
35880,15.38461494,male,42,Northeast,12,24
35881,12.91208744,male,47,Northeast,12,29
35882,18.10897446,male,48,Northeast,20,22
35883,23.07692337,male,35,Northeast,12,17
35884,24.03846169,female,34,Northeast,12,16
35885,9.615385056,female,38,Northeast,12,20
35886,16.82692337,male,39,Northeast,12,21
35887,6.634615421,male,57,Northeast,12,39
35888,7.692307472,female,27,Northeast,12,9
35889,31.25,male,33,Northeast,12,15
35890,12.5,female,58,Northeast,12,40
35891,11.53846169,male,23,Northeast,12,5
35892,16.82692337,female,45,Northeast,16,23
35893,27.83400726,male,55,Northeast,12,37
35894,21.15384674,female,38,Northeast,12,20
35895,13.46153831,male,50,Northeast,12,32
35896,11.53846169,female,25,Northeast,13,6
35897,18.58974266,male,32,Northeast,12,14
35898,38.46154022,female,30,Northeast,16,8
35899,38.46154022,male,38,Northeast,16,16
35900,25,male,59,Northeast,12,41
35901,14.42307663,male,59,Northeast,12,41
35902,19.23077011,female,56,Northeast,14,36
35903,11.1888113,female,58,Northeast,16,36
35904,6.868131638,female,51,Northeast,13,32
35905,24.78632545,male,40,Northeast,12,22
35906,10.23076916,female,28,Northeast,16,6
35907,8.653845787,male,46,Northeast,12,28
35908,20.83333397,male,56,Northeast,13,37
35909,16.98365402,female,53,Northeast,12,35
